-3.480285192418995921e-01
-2.660134367766204821e-01
3.108874059606474005e-01
-3.115714518229166161e-02
4.972335250289375633e-03
4.660915798611043031e-04
-1.615042679398100145e-02
3.947943793402767382e-02
4.143935727719904039e-01
-4.887665473090280210e-02
1.542742241753473041e-02
-1.382480649594908066e-02
1.097768373842590850e-01
1.151592158564826024e-01
2.414238642939827706e-01
-2.337903284143520027e-02
9.291680230034737864e-03
1.254906322337963169e-02
3.388295536747683578e-01
8.076419632523160197e-02
2.441457248263890212e-01
-1.609928385416665650e-02
-6.068983289930528387e-03
9.804285120081013966e-03
1.568366970486111955e-01
2.926134440104174450e-01
2.320623372395837214e-01
-3.228449164496521862e-02
1.394314688223382594e-02
-5.126858181423584251e-03
