,desvio_padrao,max,min
0,822.1591816673946,-9688,-13968
1,430.92698407038745,-4856,-7132
2,468.63352675624907,10432,7936
3,516.9576859860002,362,-2129
4,712.1571613064071,1716,-1511
5,504.83081878981994,1216,-1400
6,614.7164224258206,-5756,-8848
7,724.6649940489743,-10088,-13740
8,1175.389214856083,12164,5132
9,872.2702434452294,1220,-3063
10,480.65787614476886,1299,-817
11,548.2551453474923,1155,-1497
12,775.4637105629122,1880,-1864
13,6921.868707220616,16348,-16332
14,1254.4272981723573,10088,3508
15,731.912384032406,1059,-2026
16,474.52611055662686,1220,-943
17,644.2923475410832,2514,-960
18,491.6640723095394,6564,3988
19,821.958382401445,8696,4496
20,232.98214180490316,14332,13216
21,698.1138248165553,1271,-2033
22,468.0846909481231,893,-1855
23,485.9110103712407,1572,-777
24,611.7156672834202,5744,2444
25,511.7769686103508,-12356,-14936
26,1233.6550305494643,10440,4056
27,841.4631390619555,1185,-2661
28,529.9988093382852,1027,-1732
29,414.71371752089414,895,-1171
