,desvio_padrao,max,min
0,8425.731964310282,16344,-16372
1,342.6194530379149,-4888,-6660
2,538.7238015903882,1264,-1580
3,445.89175816558884,584,-1438
4,710.0746898038262,1238,-1895
5,672.7552734092837,1457,-2115
6,849.5739911273179,-3988,-8080
7,632.5025849749549,-12624,-16124
8,1157.1543468353736,9424,3016
9,819.0064944186951,1769,-2339
10,564.0407335467892,1562,-689
11,1124.0906342017088,4158,-1004
12,826.3306640806694,5636,1332
13,3083.1011076511913,16072,-16268
14,1324.9320580316562,11260,3080
15,968.5058721556622,2720,-2937
16,566.0491903536299,1753,-620
17,738.1542640938952,1324,-2087
18,856.6577883846034,13716,6584
19,1033.8004418648698,16140,6244
20,625.7684990473714,8808,1780
21,1045.5051307382475,1793,-7021
22,347.4605163180415,1044,-956
23,836.6614706080351,1037,-6041
24,603.1293008965822,3296,-1588
25,8092.752658125664,16376,-16324
26,631.8537792875817,8280,2484
27,586.6793959225089,796,-2996
28,408.79250237742866,2364,-552
29,625.657517816257,1037,-1700
