,desvio_padrao,max,min
0,3198.1916718045527,16372,-16376
1,301.2316052475238,-1848,-3508
2,431.1459316751116,-2240,-4496
3,314.27371048180277,580,-1112
4,274.34881647275245,755,-487
5,325.34363617565964,556,-771
6,295.0781835378549,-1508,-2844
7,327.5556600029986,116,-1536
8,248.1222795316858,-15068,-16224
9,306.92892906990704,291,-1159
10,236.68826248886955,551,-469
11,241.31126289504186,519,-636
12,314.90919326053347,2192,792
13,344.02488282099597,2296,576
14,228.3410606964941,-15080,-16160
15,313.52688226051686,32,-1394
16,196.96712923734253,578,-323
17,283.9721597269704,910,-359
18,342.6427620715196,6240,4748
19,283.08092411888157,-1300,-2596
20,234.3682435826151,16200,14996
21,313.6650141472587,227,-1045
22,244.20639201298562,484,-560
23,277.50690279702957,683,-523
24,325.1549685919008,1996,524
25,323.163549924802,2524,976
26,208.89166953232004,16168,15212
27,314.35016701124886,-85,-1527
28,230.2177543110001,821,-379
29,312.93878171297337,516,-842
