,desvio_padrao,max,min
0,937.2591965939838,-8104,-13052
1,424.83256184054443,-6020,-8876
2,437.8829140306801,9788,7296
3,337.5686827891474,975,-823
4,534.6934789203998,1667,-1050
5,661.830939439975,1823,-1387
6,744.6661533868718,972,-2500
7,928.8279065575065,-9528,-14208
8,1474.2794437961888,15692,8276
9,1557.2285286366932,3140,-5122
10,597.395526933371,1542,-1355
11,661.8600305200489,1643,-1225
12,659.2780281489745,536,-2988
13,1127.726828624734,-10420,-15716
14,1668.71812407009,14336,6120
15,1506.6179301999562,2831,-5263
16,498.05374970980796,1179,-1234
17,578.5992805906346,1991,-429
18,542.6427126572328,6692,3956
19,893.2077885912101,12064,7652
20,269.81573267695126,12404,10952
21,848.4640593448847,2075,-2772
22,512.5023780432633,1345,-1367
23,413.3697225245216,1315,-827
24,518.6880619408932,768,-2016
25,929.1893240884766,16064,11432
26,477.5283028261257,7880,5376
27,766.2002398198529,1670,-2897
28,411.1583990386187,1580,-466
29,531.6064727785018,1229,-1448
