,desvio_padrao,max,min
0,656.973930685229,-10612,-14556
1,264.47624921720285,-10356,-11564
2,581.7066463433266,1172,-1284
3,536.8080546154277,1947,-840
4,1134.906316662305,1765,-3372
5,531.0932967944522,616,-1799
6,336.0790478444022,-3364,-5180
7,369.41509660543113,10212,8556
8,251.08829044780242,14148,12852
9,443.166862930883,1499,-698
10,291.15621425619617,807,-582
11,225.52726021481305,494,-568
12,270.85513175865805,-4260,-5608
13,312.7865879477571,-7968,-9348
14,417.2922448356787,14632,12664
15,275.12028569336724,38,-1185
16,143.7240672260565,660,-179
17,199.46481795043454,998,8
18,273.88911917051394,3852,2636
19,179.78164533678068,-14672,-15600
20,418.03943163295014,7012,5080
21,302.6166649409777,532,-841
22,176.19638900953674,149,-531
23,152.87290276566347,640,-162
24,319.4476507974351,-1044,-2400
25,237.44297504874723,-12908,-14032
26,467.09215193578234,9736,7452
27,301.84882043831146,-32,-1292
28,173.32063091276814,565,-193
29,215.23865823778033,574,-545
