,desvio_padrao,max,min
0,6938.569547104072,16320,-16380
1,332.01676102269295,-1444,-2960
2,432.79375041698563,-2652,-4796
3,331.1299254069315,528,-907
4,289.39113393468017,1062,-618
5,506.11671331818314,1138,-902
6,373.3675058169899,-712,-2488
7,466.224974020054,260,-2028
8,5425.0068705578615,16268,-16384
9,415.992723373859,783,-1274
10,245.53945080169908,746,-473
11,277.366511857506,548,-552
12,443.3648267510629,3856,1680
13,512.0842993101819,3824,1088
14,6986.580585665637,16356,-16368
15,390.95341653450225,530,-1442
16,250.26419160559104,828,-290
17,321.65479181880687,1059,-358
18,446.5837686257753,6812,4484
19,320.76015712678526,-940,-2604
20,3183.6669320769092,16344,-16280
21,343.78703800463455,625,-1050
22,247.75006337032488,646,-470
23,385.4325045971084,1077,-693
24,430.4437078178748,2972,936
25,463.09494318120124,3900,1332
26,412.5976170556491,16376,14420
27,387.86549524287415,329,-1559
28,311.9933683590085,1292,-255
29,321.07409798985657,646,-761
