,desvio_padrao,max,min
0,479.0330861224515,-844,-3192
1,280.36710506049025,-9784,-11532
2,280.4473540613282,12852,11432
3,206.6177088247762,336,-639
4,277.02481820226865,800,-367
5,232.74208450557455,631,-457
6,297.88823407445955,4996,3548
7,417.1246547496324,14004,12040
8,266.14358831277525,10716,9380
9,253.3601578780689,550,-581
10,194.4106468277908,398,-359
11,259.03563056073966,501,-748
12,267.2534407636317,5852,4576
13,333.13066265356,16268,14808
14,336.12927037079055,4512,3076
15,261.0390269672334,343,-850
16,213.23271301561584,471,-416
17,204.25014467559134,737,-169
18,282.4878361983043,7832,6504
19,322.41438181321877,15296,13792
20,346.9280870728111,4228,2652
21,260.21838213316136,539,-660
22,210.12712818672415,191,-645
23,210.95566619553028,692,-257
24,267.48547624123444,5408,4204
25,260.21423788870584,16260,14988
26,377.3519863469649,768,-856
27,248.5608116739242,121,-1016
28,224.78817673534346,629,-402
29,209.0799681939903,483,-443
