,desvio_padrao,max,min
0,575.1716321238383,1876,-1692
1,8096.579399326607,16368,-16368
2,587.4417758382527,5628,2692
3,677.1295920279957,2159,-1239
4,456.11444824736697,908,-1357
5,503.2115828356895,921,-1249
6,747.1451800018522,9708,5468
7,418.9691425391612,14036,12076
8,727.8645357482393,-4668,-8188
9,784.4812203615838,1327,-2916
10,409.68059949184806,870,-1480
11,653.5430742498922,1128,-1592
12,571.4682549363525,6660,4272
13,532.0193981425865,-13740,-15924
14,368.5097578083924,-4904,-6436
15,490.4627757536753,644,-1630
16,477.8810164674885,1184,-910
17,630.4177721955497,2229,-579
18,520.3605688366481,3116,888
19,462.39666953817914,-14216,-16276
20,363.64861281187365,-6036,-7500
21,548.6353065561858,874,-1663
22,456.0163216377238,782,-1271
23,622.6484639023852,2166,-707
24,543.429848278506,6036,3788
25,10757.250246340838,16356,-16364
26,428.53426654119505,-1828,-3372
27,526.6123449939244,616,-1933
28,418.89886607628824,1206,-546
29,723.2102661743679,2367,-1060
