,desvio_padrao,max,min
0,327.36986055530525,2036,492
1,294.6142562742,16280,15088
2,319.7487288481379,3180,1476
3,270.910127348536,470,-884
4,348.60116408296744,1004,-447
5,233.66179747660937,579,-715
6,391.6024187872184,6560,4672
7,353.9045837510444,14556,12684
8,513.4952167255309,-5480,-7932
9,376.0397238324696,686,-1211
10,278.60470993865124,877,-469
11,321.7614984736365,450,-1078
12,295.0308756723608,7184,5560
13,329.0161309115406,-13956,-15624
14,281.885250412291,-4328,-5648
15,175.99257115003462,-8,-977
16,260.2013795121002,700,-486
17,241.64066296879753,985,-221
18,249.8449567231646,4344,3020
19,4467.332094035544,16328,-16144
20,261.42287275600046,-4112,-5504
21,189.07788448150143,291,-779
22,257.4935191417446,450,-723
23,277.2273599412583,864,-412
24,257.37163480072934,8404,6872
25,318.67017682864525,-14220,-15896
26,232.1700204591454,-552,-1652
27,177.6860714856401,-225,-1129
28,254.65188375505883,713,-417
29,273.43006765899025,703,-695
