,desvio_padrao,max,min
0,465.1507523373471,-10192,-12456
1,321.0079126750616,-2504,-3824
2,437.73398314501463,11772,9540
3,327.35734893232495,593,-998
4,350.1552368593107,926,-651
5,305.7440058284054,554,-1012
6,536.5294042268328,11832,9596
7,260.79225448620974,-2216,-3464
8,485.73651293679785,14940,12364
9,392.5805772067691,520,-1447
10,426.34008713701786,1497,-626
11,434.9822151536773,1150,-900
12,520.0044230581121,13144,10644
13,390.9236979258228,12712,10732
14,327.9112172524752,4916,3320
15,472.6398865944346,61,-2223
16,399.51301993802406,1178,-699
17,220.42304688938492,899,-228
18,394.33147274849875,14528,12728
19,319.1880097998671,8096,6444
20,300.17866413188,-5340,-6664
21,242.41208715738577,258,-825
22,348.59421968816406,600,-1129
23,217.93244343144502,662,-137
24,410.45547188458823,14196,12324
25,322.8113777424829,10156,8588
26,291.5434101467567,-4432,-5716
27,219.96752032970684,-220,-1198
28,338.42449143051095,802,-833
29,258.0265885524203,567,-479
