,desvio_padrao,max,min
0,520.2282129988722,-12708,-15400
1,383.1784106653192,-6324,-8288
2,264.0977122203068,1980,880
3,243.748276711857,276,-877
4,370.40323149238316,1222,-551
5,299.32269860469984,635,-906
6,354.9083915604138,-428,-2088
7,486.6864353975771,15368,13180
8,214.30210824907905,8824,7820
9,312.22883835417895,723,-774
10,229.91220302541575,696,-207
11,278.2920882813595,554,-877
12,353.7056199723154,2520,800
13,5444.798473552534,16372,-16316
14,209.92010289631625,5536,4560
15,317.3365569864273,510,-931
16,224.66344517967315,760,-242
17,265.1378064328058,717,-628
18,377.15231087718394,1192,-688
19,270.8637295763314,-12868,-14548
20,724.9425146865095,10924,7456
21,604.9601223221246,678,-2471
22,359.09763171037486,879,-958
23,276.26384055826054,1063,-246
24,340.3267230177496,852,-668
25,510.7327614320429,16300,13968
26,250.8923306918727,5276,4224
27,335.130429982119,416,-1110
28,226.64656428015846,948,-134
29,338.0029436262353,387,-1268
