,desvio_padrao,max,min
0,548.5107050915233,-1192,-3616
1,366.60321657072234,-9664,-11220
2,225.1814415088419,12564,11584
3,244.12106402357009,42,-1079
4,363.8166377448948,1328,-687
5,328.4392637916484,935,-845
6,343.3849641437435,5644,4180
7,432.5511373236695,13972,11956
8,340.0269612839546,10396,8872
9,365.57157985817224,691,-1021
10,183.87779936686212,459,-293
11,301.3557034469399,86,-1401
12,306.3011093678898,6480,5136
13,307.5833441524427,15936,14544
14,371.8945570991864,4680,3232
15,367.6641342312301,417,-1303
16,228.87074496317788,471,-483
17,271.727657775207,412,-915
18,308.1987177131015,8672,7284
19,294.37918132911506,14792,13392
20,383.2745146758391,3572,1896
21,369.2428366265214,646,-1128
22,251.13944413413037,323,-814
23,268.8023854060823,347,-995
24,320.0520357691855,7168,5828
25,217.31120541748413,15636,14468
26,419.70772878278035,-200,-1864
27,363.2475266261286,243,-1335
28,273.74807597497374,509,-670
29,235.46056485110196,192,-974
