,desvio_padrao,max,min
0,485.63778930392147,-11100,-13188
1,347.3137233107842,-7752,-9648
2,258.61630575043023,6200,5024
3,340.0093228133605,244,-1376
4,298.8826398438022,1277,-420
5,469.133691392976,1146,-937
6,379.3583129443719,440,-1372
7,3200.8959573219495,16276,-16376
8,300.3357561130543,6300,4932
9,309.0354905184839,1113,-690
10,198.19825907408975,552,-203
11,391.96662153811,745,-877
12,370.2987853072165,4052,2152
13,8736.883962237338,16376,-16380
14,358.8567870334906,-140,-2020
15,340.96552245058444,740,-1208
16,297.20675227861165,914,-390
17,369.27278196476925,978,-513
18,382.5413525359056,7752,5936
19,317.11177587721335,15592,14240
20,327.41889010868016,424,-1340
21,342.45745370775626,712,-1125
22,240.4437187784285,367,-752
23,334.51591890371975,834,-504
24,387.83208531528174,7084,5064
25,268.1939596635241,15212,13900
26,337.0873738365173,-4120,-5620
27,277.0389970744191,440,-1075
28,293.3175235133421,826,-575
29,350.7882403958263,675,-910
