,desvio_padrao,max,min
0,573.789251903519,3416,652
1,288.17211246059185,14664,13172
2,312.3726390066838,-8192,-9812
3,282.963770825878,-34,-1084
4,351.6223114365754,1212,-423
5,339.2848860471094,951,-480
6,348.7744394304147,6392,4680
7,407.14254211516635,16100,14172
8,635.5770467850456,-1356,-4412
9,476.24383366086755,1090,-1133
10,284.6151963616841,538,-924
11,365.90722581004053,874,-579
12,389.35461676985415,4712,3108
13,363.23981059349757,16020,14308
14,656.2942315760516,-2648,-5856
15,463.0706101665274,701,-1187
16,261.6838953776101,675,-506
17,362.4804925785662,1301,-231
18,341.7308859321908,3208,1772
19,514.9643871181772,592,-1712
20,15401.979169392482,16380,-16384
21,394.36319237474487,1051,-780
22,364.115229014113,666,-856
23,188.89792878695098,597,-442
24,371.49077189076985,2432,840
25,4516.011629923023,16380,-16352
26,659.756105238898,-1188,-4292
27,558.9030502690068,354,-2081
28,540.615257276374,1823,-444
29,376.34033214631677,1158,-484
