,desvio_padrao,max,min
0,442.5101110709223,-1312,-3148
1,335.67684221584307,-9232,-11336
2,230.1829915523734,12780,11820
3,394.1622833301025,435,-1459
4,422.4332537809967,1564,-233
5,437.48724267114346,674,-1405
6,342.0163528254168,5064,3508
7,260.39482636949606,15064,13940
8,266.7116615373239,8564,7356
9,364.99351925753416,499,-903
10,297.1129354302838,452,-742
11,565.0157104895403,650,-2090
12,337.38547449467944,5972,4400
13,177.1707018668719,16140,15272
14,310.9877811104481,3120,1912
15,339.75626557872334,229,-1055
16,399.5892140686483,425,-1206
17,499.46848258924206,1011,-1408
18,301.2415137393915,8224,6812
19,260.3369017254373,15128,13768
20,344.43186612158866,3528,1636
21,358.9852503933832,439,-991
22,364.57587125315905,92,-1308
23,513.239014105514,924,-1615
24,275.0521812311257,6124,4904
25,153.4166562013395,15768,14952
26,400.6791254857183,-492,-2404
27,304.52920779458907,115,-1084
28,455.7983655082585,453,-1462
29,458.9502015469652,687,-1461
