,desvio_padrao,max,min
0,372.1035898778726,-13448,-15200
1,347.23615249567547,-6200,-8044
2,271.2337766577017,2244,836
3,184.52798459854267,163,-691
4,452.45124941810025,1072,-870
5,354.0584957319906,359,-1113
6,441.58967379231143,-732,-2780
7,405.152168943966,-12728,-14768
8,644.6524334864486,11216,8232
9,654.6532224009899,751,-2416
10,352.095819912705,1034,-490
11,311.7344055442068,644,-521
12,383.38060670826843,3216,1288
13,407.4935366358588,9984,7736
14,214.9356703760453,15068,14076
15,483.98047729221474,458,-1457
16,235.538060406381,1050,32
17,260.8947395023518,719,-433
18,392.77030233967537,8184,6068
19,364.9200920749637,6512,4668
20,246.4452263688627,14308,13156
21,382.3828416652609,157,-1310
22,264.55623579874276,843,-360
23,363.73430014228796,878,-542
24,409.2730941559681,3392,1380
25,387.47295337868417,10288,8244
26,233.6701401548773,13220,12116
27,457.0137436664241,130,-1626
28,265.2862220319781,1142,113
29,261.3831892069572,336,-709
