,desvio_padrao,max,min
0,344.05492352239344,-13704,-15344
1,315.9366113637354,-5936,-7524
2,199.01959300531192,2596,1704
3,162.55121377584356,256,-500
4,347.392268768319,862,-730
5,338.2091262813586,981,-544
6,389.58344728697085,1852,100
7,325.7182561662763,9676,8220
8,164.8760795264128,15196,14396
9,287.11900860096324,785,-608
10,419.8582545335985,1183,-550
11,266.06733057630356,527,-783
12,353.8940768083015,2404,872
13,334.7846089652271,12140,10572
14,167.23985649360023,12972,12248
15,355.3297308135079,493,-891
16,319.66734647129664,928,-421
17,361.3293205650491,944,-775
18,380.30746298225597,6192,4448
19,292.8958176553568,9344,7920
20,188.2057554911645,13468,12492
21,372.9423991717756,890,-669
22,435.1846333454342,1119,-807
23,278.45781924736826,689,-733
24,373.0767620745093,2188,440
25,317.6853764339807,12800,11348
26,164.942928311583,10784,9960
27,332.9358873717281,378,-992
28,358.9113109112055,1123,-441
29,444.34954922898254,744,-1373
