,desvio_padrao,max,min
0,411.6475074623919,-12068,-14540
1,380.8051659313461,5440,3568
2,221.10364628381868,8208,7216
3,237.48921154444048,511,-806
4,296.3371517376787,658,-907
5,515.8253288662743,677,-1849
6,300.82824069558364,-460,-2168
7,426.83289657663454,7836,5772
8,142.97913693962485,16172,15384
9,308.1377086628639,521,-853
10,232.80108483424215,1158,-95
11,330.11935341630607,621,-1244
12,253.12792339052598,1880,740
13,416.22955973837315,13460,11452
14,131.3626979016494,11392,10788
15,295.5487946177416,209,-1194
16,151.98453177873068,734,-79
17,414.0734374479967,1031,-1345
18,247.66921165134758,4672,3560
19,419.27442087492057,11740,9632
20,149.75927350251138,12168,11368
21,260.2095945579255,387,-972
22,181.78826447271013,618,-328
23,447.74904790518536,902,-1536
24,243.6769369472622,1464,292
25,379.5540014279918,15516,13636
26,187.20950403224722,6644,5800
27,274.0574193485737,47,-1245
28,168.44263830752593,685,-271
29,441.4842379972359,666,-1868
