,desvio_padrao,max,min
0,634.5215822964574,-10756,-14260
1,294.29257822785814,-8144,-9676
2,488.8809671075363,6212,3996
3,331.3234606845703,344,-1264
4,628.7248205693808,2323,-738
5,400.3167370970142,802,-855
6,456.5555983667269,-1928,-4088
7,401.9737921805351,-12116,-14164
8,702.4655220009023,12156,8312
9,558.9101511871115,818,-1599
10,365.6604140456005,1425,-432
11,304.90407196362594,880,-778
12,441.41227169166916,3284,1356
13,364.4002612512785,-13168,-15164
14,807.7300182610524,11716,7364
15,615.4699078752755,720,-1890
16,323.7994087394231,1272,-401
17,268.5520500759583,1057,-152
18,338.1898070610644,6484,5000
19,621.1667408997362,10212,7312
20,217.96388324674345,13488,12268
21,544.8310977725115,1139,-1264
22,206.23430946377474,415,-570
23,337.7058854980173,767,-834
24,324.64891806380626,1188,-232
25,544.5801303756867,16372,13568
26,345.23748348057455,6036,4420
27,508.5404900300466,1355,-1541
28,254.19654974055015,959,-451
29,383.99396661926863,338,-1583
