,desvio_padrao,max,min
0,784.5173099428719,-10672,-14232
1,374.5127586611703,-4764,-6644
2,394.46487093276124,8940,7192
3,377.2213732014664,727,-1016
4,802.6276643002034,1698,-1516
5,546.9878367934703,1019,-1810
6,583.0939601813759,-5628,-8616
7,728.8073270762308,-10172,-13692
8,1247.4159986147365,12104,6616
9,1064.4176377249676,1986,-2988
10,477.71553250862587,1569,-689
11,602.0531686653597,1515,-1314
12,580.3685725467911,2408,-592
13,4426.552554573366,16300,-16296
14,1368.6201892417048,10684,3912
15,963.2890658571807,1240,-3562
16,386.56635588214345,1194,-827
17,357.93480467817045,1155,-466
18,517.6461246836491,6360,3864
19,765.0818089590158,9772,6496
20,208.25936137422488,13596,12472
21,808.15904103091,1572,-2032
22,440.9347303173113,1300,-786
23,438.44908244857805,1373,-1055
24,572.350432514906,8032,5164
25,471.91308352280294,-10492,-12808
26,1161.9122300759211,12076,6892
27,791.771437979421,1238,-2962
28,504.96172171759713,1285,-940
29,405.92762901778445,1261,-1109
