,desvio_padrao,max,min
0,621.0745514026476,7084,3948
1,404.5807232184944,15812,13308
2,557.4458093841947,-2640,-5432
3,765.4833038022448,1939,-2662
4,399.7593956369256,1063,-685
5,414.9084568913966,1552,-379
6,601.9930564383614,6948,4064
7,285.68900293851,15676,14480
8,628.0821589569314,-1476,-4528
9,454.9342786601159,1289,-751
10,490.7946310831038,1016,-1122
11,700.9104011212846,2298,-1848
12,606.723190919879,4976,2316
13,301.0686964797237,15908,14560
14,693.3291558848509,-2688,-5716
15,503.8539799386326,1136,-1057
16,437.65051125298595,1151,-1244
17,603.2185682652682,2169,-1464
18,471.09954107385835,2064,-108
19,616.5429866602977,-4156,-7276
20,3195.9584104928526,16288,-16268
21,554.8787502689214,1739,-1128
22,608.8001231110256,1376,-1648
23,392.84524624844323,1322,-524
24,490.1496848922786,9540,6980
25,592.8259697415424,-6372,-9184
26,391.64730868474,-12220,-14088
27,489.3777080129417,1062,-820
28,608.1424072534327,1846,-1258
29,353.3847285891115,1242,-563
