,desvio_padrao,max,min
0,631.2508712073196,-10928,-14576
1,404.64685640691687,-7576,-9440
2,426.2285039741007,5728,3692
3,449.32557639199666,278,-1761
4,562.5567323390593,1795,-1473
5,528.8791335456524,798,-2441
6,560.2316035355378,2548,-252
7,10367.25931582692,16332,-16372
8,395.0333150507688,5928,4012
9,552.5757840332855,1007,-2004
10,423.5318637363663,1620,-438
11,384.33218067187664,354,-1671
12,518.468938317427,5812,3180
13,4461.328627214095,16360,-16260
14,462.56058803144913,-640,-2876
15,582.3776207067027,840,-2400
16,420.60588904579066,1382,-590
17,379.13242791932214,765,-1506
18,467.00956906684473,8588,6492
19,426.1445313505736,15556,13400
20,359.4843662803711,1032,-476
21,487.4712192529935,716,-2069
22,488.4558317801109,1645,-916
23,254.32429219404113,538,-981
24,488.843433422195,7976,5636
25,358.3037259086207,15372,13580
26,395.85549686722806,-3032,-4856
27,414.1351879519537,414,-1922
28,371.09622620015955,1372,-499
29,490.9985518308582,510,-2261
