,desvio_padrao,max,min
0,400.53925850033727,-13312,-15256
1,271.26319027837155,-6640,-7808
2,536.8652657790408,-292,-3024
3,478.1945766108185,508,-1934
4,486.18065613514483,1067,-1154
5,353.267000864785,477,-1206
6,466.7729743676256,504,-2032
7,406.1622355660358,13540,11788
8,312.8899589312511,11472,10200
9,513.2585020240775,1487,-1384
10,372.6544741446157,1561,-221
11,358.60710129611203,580,-1251
12,538.4866780153433,-1516,-4328
13,290.2929940594502,-5332,-6884
14,6179.036232293835,16280,-16336
15,422.5283586932361,146,-2148
16,450.5574764666546,1593,-512
17,368.6533737808458,1049,-561
18,611.1701772828907,6772,3880
19,601.6032499912213,-11852,-15552
20,942.8864372765153,9296,4972
21,1118.6584416612607,1155,-3698
22,411.8999027676506,1084,-1144
23,353.55441603804076,1227,-372
24,626.4572885680236,-28,-3068
25,337.68193081656,-10880,-12560
26,546.4375902150217,12332,9660
27,561.1954315566013,-30,-3031
28,466.3403585365522,1689,-226
29,452.48995745762136,1122,-1421
