,desvio_padrao,max,min
0,543.3390101952924,4820,2160
1,361.1467313987488,15568,13808
2,501.8625708299036,-5444,-7916
3,563.824431804795,574,-1868
4,401.92392862331553,1227,-571
5,579.8770386901002,1988,-466
6,474.1252762719996,6436,4096
7,256.9850143490861,15960,14852
8,599.5381208897396,-724,-3140
9,598.8112239262053,1850,-1160
10,426.2870951600576,786,-906
11,500.3694051398427,1376,-691
12,520.6515548809972,5492,3128
13,223.32318822728644,15972,15044
14,610.7128673935076,-1764,-4468
15,650.8528432756516,1810,-1171
16,457.1114266784413,1005,-799
17,464.74982689614853,1385,-450
18,434.40791889651365,2676,504
19,505.646281109631,-4680,-6760
20,3199.2165330905627,16364,-16368
21,698.0233520449011,2299,-848
22,462.31197897091084,674,-977
23,403.39951363381687,1044,-628
24,375.29524377481783,9788,7968
25,523.3014030174197,-8980,-11340
26,410.4017465849774,-10432,-12364
27,558.0190322919103,1553,-1020
28,451.88949213275583,1520,-602
29,481.3287167830317,1259,-846
