,desvio_padrao,max,min
0,577.4518521920247,-13340,-15804
1,282.95787389645125,-5572,-6924
2,225.4016858854432,2912,1628
3,588.6114613223225,1176,-2259
4,649.0599875974485,1716,-1969
5,495.34107552271496,1278,-1079
6,342.0032724989631,1884,304
7,529.0017330784466,10480,8308
8,244.12365391333958,14860,13892
9,439.8301548325217,1097,-860
10,421.16556554400313,1122,-438
11,598.0310756975761,922,-2081
12,335.0569503830655,3660,2024
13,500.0069423518037,12460,10296
14,191.42939795130735,12680,11704
15,451.7182750343404,586,-1403
16,283.58464186200206,813,-235
17,645.980804668374,1225,-1927
18,385.3791898896462,6804,5148
19,389.2574654390074,8888,7072
20,257.4616864700455,13588,12368
21,376.11742528098847,887,-902
22,407.7615141231453,749,-616
23,592.0415968494106,951,-1971
24,340.6966486480312,2296,728
25,470.7830073398996,12952,11064
26,229.56588945224416,10648,9580
27,468.1285960075501,654,-1646
28,320.62281188337175,1013,-243
29,587.8778614644372,1037,-2015
