,desvio_padrao,max,min
0,485.6994478069746,-12980,-14820
1,405.43440209237303,-6324,-8744
2,523.573229262154,-688,-3552
3,600.0464711170295,1409,-1347
4,722.8069116991065,2902,-559
5,408.64315435352637,698,-901
6,418.15995217141494,-660,-2676
7,472.3792645745576,14044,11952
8,328.0217041599534,11036,9560
9,561.4468533173911,1202,-1113
10,440.1307600020703,864,-1182
11,745.6173498517857,680,-3289
12,578.3837494259326,-2820,-6548
13,858.043527101044,4,-7912
14,635.94779156783,16144,13012
15,1051.2193158423222,1420,-3389
16,703.4499786054442,3505,-311
17,521.57854595449,713,-1836
18,609.9947540758036,5372,2492
19,450.766358993215,-12804,-15448
20,691.9990878606706,9120,5916
21,806.6753604145847,1042,-3504
22,798.033568905469,3359,-851
23,366.59638568867535,1165,-987
24,588.5571727538455,-1084,-3940
25,441.4519661299517,-11044,-13000
26,721.4038935298312,11852,8172
27,629.293474541092,208,-2887
28,782.8726637199692,3691,-431
29,424.1126891523054,616,-1342
