,desvio_padrao,max,min
0,860.7862229380765,-1756,-6228
1,581.7889321738598,-12928,-15904
2,742.0139039128579,8248,4512
3,700.5226628025677,1410,-1811
4,1120.781563508251,3196,-2433
5,499.5927537504923,847,-1423
6,677.4324043031895,2804,-800
7,630.1370822289384,-10948,-14828
8,927.0159705204652,13752,8796
9,769.2066822382656,1735,-1966
10,718.4811733093638,2740,-976
11,554.5411656495845,931,-1366
12,613.8397497718765,3660,628
13,13674.73572067848,16376,-16384
14,332.62865541020363,3380,1812
15,535.121520684788,810,-1939
16,708.6834567703694,1508,-1851
17,438.98934782065044,1211,-956
18,430.68005015324314,7160,5036
19,467.88317174269054,16108,14088
20,402.4435046065472,1780,-280
21,465.83345264160664,570,-1682
22,760.0825041401756,1247,-2372
23,413.62312556238925,1020,-1154
24,525.2224077474227,4316,1768
25,5451.998722817165,16356,-16200
26,338.80712153082027,-1808,-3708
27,461.1246920302577,520,-1917
28,765.2858496013108,1591,-2165
29,472.974144219322,903,-1084
