,desvio_padrao,max,min
0,442.7059972487384,-13452,-15372
1,335.50848811915324,-6660,-8104
2,391.06365517649425,1220,-168
3,274.8709651818467,310,-829
4,301.380370296408,901,-332
5,303.91456036195433,616,-624
6,562.6541388810714,-1776,-4016
7,314.5182983548016,-12292,-14256
8,613.6578277835295,11336,7872
9,628.9808183879696,605,-2576
10,274.1380475235059,974,-473
11,335.26618245805827,759,-588
12,538.0381309907319,2328,252
13,440.31116270201466,10316,8412
14,226.43308592164703,14648,13584
15,271.3841845060246,410,-922
16,289.2450537174318,782,-289
17,298.15308215747154,1172,-299
18,516.2799535135952,7096,4856
19,353.1449560732816,6788,5408
20,218.50539215314575,14680,13604
21,241.9055226736256,514,-726
22,286.785287453872,493,-656
23,300.7904659393313,879,-602
24,521.5137643437611,2180,-4
25,433.981013409573,11180,9224
26,262.63088622627765,12652,11388
27,266.3918099341644,254,-1133
28,295.0095598451006,901,-262
29,301.2764179287851,727,-768
