,desvio_padrao,max,min
0,607.2628478673794,6676,3872
1,6798.251795395636,16228,-16228
2,682.0526384378261,-728,-3528
3,957.961177919022,2367,-1534
4,507.05386301654386,1140,-1558
5,613.4510845210073,2182,-844
6,720.0950726119435,9020,4976
7,384.0488531424094,15912,14040
8,583.5020836295274,-1064,-3704
9,494.74071956935177,1239,-991
10,437.8829825421399,881,-1501
11,829.0046479966201,1803,-2576
12,732.9443700581921,7252,3440
13,338.3983546059289,15876,14448
14,682.5133915169724,-2600,-5308
15,528.7129484890644,717,-1456
16,390.573508958301,1251,-688
17,848.344098818398,2211,-2288
18,585.8642504881143,3012,716
19,632.3972169451729,-4152,-6776
20,8169.938497785647,16380,-16380
21,636.1625649942002,1612,-1273
22,707.5222317355124,839,-2434
23,393.05627128949357,761,-852
24,572.6920163578326,11488,8988
25,615.745012160066,-7308,-9772
26,400.2435638458163,-10884,-12656
27,577.3659356075659,965,-1355
28,762.8205959463864,1701,-2566
29,466.7949746944583,1462,-840
