,desvio_padrao,max,min
0,709.8118499997024,-11536,-15520
1,299.56365867708314,-6912,-8472
2,459.8609250632195,3860,1572
3,376.64003225891963,601,-1000
4,471.524612295053,1340,-840
5,733.6273219421424,1238,-2254
6,519.1319200357458,-1532,-4104
7,609.6169275864967,-12000,-15040
8,1023.7889931035595,12448,6824
9,1139.4651859096002,2435,-3905
10,544.8860808462628,1626,-822
11,291.4852673807031,812,-431
12,554.10551919287,3696,976
13,530.597277037868,-13448,-16020
14,1121.7137025105828,11600,5496
15,1228.6053284517368,2351,-4702
16,487.4875789186838,1470,-692
17,485.9024284771583,1949,-160
18,367.5334782030067,6424,4688
19,643.428148591589,10868,7380
20,313.3995686021281,13172,11760
21,747.6245276875285,1773,-2022
22,319.69099127125867,965,-591
23,482.8110250398182,1118,-1333
24,331.2248879537889,1588,60
25,5394.290772140486,16372,-16380
26,426.1028964933236,5004,2948
27,742.6292676026175,1375,-2693
28,360.8873468272336,851,-1123
29,500.5758028510767,627,-1529
