,desvio_padrao,max,min
0,3175.5486792678835,16232,-16300
1,321.6884554969295,-1996,-3648
2,409.5892557184575,-3244,-5336
3,270.1537702864796,685,-844
4,263.105097632106,778,-500
5,331.27228438250006,945,-577
6,334.9055389210516,-1680,-3316
7,354.2736027422873,692,-792
8,3204.526348776056,16332,-16352
9,343.7630013541306,899,-604
10,217.64872501349507,699,-260
11,199.5283729197429,455,-459
12,339.0159382683947,1884,500
13,372.52943829984764,3572,1736
14,3200.4052670872793,16300,-16376
15,316.04154410456863,557,-801
16,219.3730181676862,695,-339
17,242.48912635415218,841,-390
18,349.1962771851956,5532,3864
19,294.3421111563889,-1316,-2576
20,5448.018885576665,16352,-16372
21,285.83485774131884,649,-579
22,217.4098673013716,441,-466
23,248.40513259592686,744,-589
24,357.9698400703612,1764,80
25,368.65500620498835,3336,1444
26,3190.467866880969,16320,-16360
27,308.40893161515277,302,-985
28,223.9913917988814,1125,-51
29,244.64883731585564,456,-768
