,desvio_padrao,max,min
0,789.8093177470116,-12824,-16368
1,376.4826689238165,-5680,-7528
2,592.2631455696024,2824,-288
3,495.67244617791704,894,-1833
4,435.35388547709096,1506,-500
5,572.0994843556495,1222,-1501
6,563.2995025738971,-4136,-7072
7,541.598338254467,-12468,-15252
8,1073.9710022156091,10036,5072
9,888.641154291202,2151,-3123
10,454.2730592936367,1730,-688
11,475.1968033352076,811,-1143
12,703.3414829227692,7188,3840
13,453.60608637891977,-12880,-15436
14,1151.086812364732,11636,5756
15,717.9231424045335,950,-2294
16,310.214410368055,1114,-419
17,474.2087725886142,1526,-804
18,477.8173977577627,8344,6128
19,844.4639066295256,11288,6584
20,326.2188320744221,12500,10972
21,709.1766538740542,1382,-1962
22,388.19232140783,828,-1085
23,276.68148817729025,587,-866
24,430.150966987173,3996,2004
25,3176.1324042929946,16308,-16248
26,402.1162737318648,6116,4292
27,504.9051035590748,1055,-1492
28,342.434404813535,776,-647
29,554.5996235123137,841,-1661
