,desvio_padrao,max,min
0,386.1779465479612,-13676,-15628
1,275.57479129993004,-6096,-7420
2,249.69464872119306,2020,944
3,163.2037680324814,399,-486
4,287.47456844041005,494,-728
5,241.19370866587707,535,-909
6,555.1348362335045,-2900,-5652
7,393.727012027369,-11192,-13476
8,643.9898583052377,12016,8224
9,656.2007281312633,711,-2756
10,532.073183970025,1583,-1065
11,1098.4762599164355,3264,-2387
12,325.0514765387168,2576,1044
13,400.50213282827843,9884,7772
14,228.45687207873615,14768,13772
15,326.3398510755314,470,-1274
16,175.69600906110531,556,-224
17,286.20525134944677,1071,-423
18,319.10199999373236,7636,5884
19,340.2556591740981,6624,4720
20,269.35781109891724,14648,13204
21,291.40532236045385,552,-1177
22,201.6844922149445,301,-677
23,213.02031734085836,892,-142
24,307.6103379277101,2264,588
25,383.7479672910333,10216,8120
26,246.91378576337127,13048,11996
27,307.2687454005044,297,-1378
28,206.76771895051704,707,-332
29,214.69093227241808,816,-414
