,desvio_padrao,max,min
0,603.8230151294334,-1512,-4724
1,407.755948577087,-8344,-10592
2,263.88585107959085,13192,12044
3,368.26175622782233,707,-1349
4,672.8836656510545,913,-1912
5,344.948040145179,1069,-408
6,356.9858238081731,5436,3652
7,432.2121405050997,14532,12424
8,344.90274803196337,10324,8584
9,461.85519202451326,764,-1382
10,260.5327716430315,1031,-171
11,450.43795310786146,934,-1093
12,341.461262224575,6220,4596
13,307.8768039330018,16192,14728
14,381.1623045370568,4376,2792
15,470.3657232409692,580,-1664
16,331.16115034828584,1150,-688
17,392.16711029865826,1039,-918
18,334.6017071086159,8172,6552
19,300.90709529687064,15164,13736
20,348.33110455427317,3684,2020
21,435.6213322370703,837,-1325
22,376.1935048615274,939,-1088
23,391.3611728314397,795,-1159
24,334.86066594928707,6160,4636
25,230.6359902530392,15984,14952
26,385.1856259000328,-156,-1796
27,463.08120713326286,434,-1766
28,391.38229124476237,1119,-897
29,329.39730706245916,466,-1276
