,desvio_padrao,max,min
0,493.1810280211517,-12276,-14788
1,427.77882135514847,-7224,-9544
2,391.67358654879956,3232,812
3,488.8219850825043,863,-1625
4,318.03710852666234,919,-686
5,373.762714031242,1668,-902
6,379.2015421909568,-1440,-3108
7,487.9362892837548,14960,12468
8,232.5613071858687,9636,8492
9,296.97585356388834,901,-768
10,236.0292490349448,863,-418
11,315.8008326461474,649,-1101
12,369.10940600315234,1500,-84
13,3159.8177413262306,16160,-16224
14,274.94620855723764,6500,5196
15,316.8672370252248,702,-1118
16,257.94486445750374,816,-568
17,279.9030432131812,864,-557
18,426.9289402230774,728,-1296
19,220.95334892234604,-13712,-15104
20,647.8065143235285,10000,6556
21,333.3170651196845,830,-927
22,331.55151198569433,574,-920
23,262.1468388136695,909,-498
24,417.67385553802626,-328,-2496
25,510.9950684693542,15948,12944
26,332.8035071930583,5980,4252
27,368.06490446658995,549,-1656
28,266.05659097267255,995,-447
29,352.8710954442146,427,-2033
