,desvio_padrao,max,min
0,565.1254742090467,-9924,-13516
1,185.65819777214256,-9788,-10692
2,326.15646797204556,-2916,-4340
3,247.21713047440704,515,-692
4,378.965103934386,1565,-661
5,421.1490105651443,1122,-679
6,293.7464784469764,-3156,-4808
7,407.4086381018449,9996,8200
8,222.30933403705748,14144,13180
9,456.7607211659076,852,-1158
10,272.5079015368178,875,-740
11,192.08480835297723,357,-597
12,378.36337243448924,-3964,-5572
13,372.8816627296118,-7592,-9144
14,524.4289847062231,14588,12484
15,434.46501585283016,456,-1356
16,161.40182000213008,568,-113
17,286.8471193859196,936,-376
18,361.09057921801286,3556,1616
19,260.085413662512,-14848,-16200
20,500.3061398783749,6744,4616
21,468.59722961195575,696,-1261
22,207.5647511019152,403,-662
23,228.0342298866554,755,-262
24,467.3567819129193,-908,-3008
25,308.929081829471,-12480,-13860
26,567.549188705261,9964,7668
27,450.3646495896409,249,-1663
28,217.78867830996174,751,-277
29,298.54599159928443,666,-732
