,desvio_padrao,max,min
0,427.69068449055567,-11384,-13444
1,293.3186008421559,-4444,-5836
2,468.11863624512966,9852,7740
3,289.40260451488683,194,-1046
4,375.72435853960815,890,-603
5,309.95023132754716,705,-603
6,574.4355573952573,11200,8896
7,311.8110094271849,-536,-2072
8,384.6179111793937,15496,13380
9,361.0339899510848,617,-902
10,327.52053370743033,933,-659
11,324.346236451111,762,-662
12,496.4825459167724,12816,10796
13,376.12626816004223,13100,11160
14,496.13774861423315,4020,1876
15,876.6812040873239,244,-3974
16,298.11195531209415,1004,-490
17,284.53407722098945,900,-333
18,412.18717883990524,14112,12312
19,267.8074860790863,8848,7384
20,302.9002713765704,-5700,-7200
21,299.2453448259471,349,-819
22,302.4602215168137,533,-627
23,317.3762516320337,745,-407
24,440.9404785228954,12980,11100
25,273.8995173416704,11676,10152
26,303.49951169647704,-4596,-6088
27,333.4445435151099,-10,-1323
28,293.83873876669156,825,-474
29,341.70859573619157,597,-751
