,desvio_padrao,max,min
0,2163.1069843167725,4780,-15940
1,2419.3365781552593,15296,-8260
2,2164.2796044873685,12364,-9900
3,963.2529078077056,3292,-1931
4,1414.418957558191,1890,-12377
5,650.1435634534882,4382,-1432
6,756.7558930064569,7148,2224
7,3128.958190580373,16260,-16020
8,872.9126636726037,-696,-7704
9,574.9759963685441,1058,-1933
10,652.9790296020234,4134,-2257
11,793.285822638978,1267,-3789
12,932.8341082957891,5360,-2932
13,3085.9083224230753,16336,-15540
14,935.4976429687035,-1520,-9184
15,720.476289963799,1304,-3245
16,791.3232209407229,5693,-1164
17,711.0834268916693,1793,-2675
18,742.8557265041443,7336,-300
19,1573.2622774350118,11484,-3580
20,15468.349479320666,16380,-16384
21,1467.2396770466644,1875,-12138
22,624.7687732273437,923,-2419
23,575.7327104655424,1556,-1897
24,805.7837923413451,2672,-3856
25,7658.686471608562,16360,-16364
26,910.9863278886243,344,-5556
27,757.6701403645257,1006,-5107
28,708.5599996471717,4687,-1466
29,694.7061159224093,1086,-2441
