,desvio_padrao,max,min
0,456.5588224971674,-12512,-14584
1,253.8759728686431,-8064,-9308
2,468.1030228486033,-712,-3436
3,592.8283909361967,2136,-925
4,279.0908258972337,1055,-480
5,372.5291477186718,824,-981
6,280.45070868157916,-2036,-3616
7,425.4430086392301,12348,10480
8,212.51742140351695,12576,11508
9,368.8625321173188,863,-1050
10,377.3041075843198,1222,-509
11,345.2874134688376,367,-1280
12,365.70637183401664,-2944,-4784
13,319.5181472154594,-9256,-11008
14,458.25106655631475,13832,11800
15,332.34294275642435,320,-1096
16,264.08429923037835,870,-285
17,281.2171907974333,927,-385
18,364.4388475450991,6768,5072
19,249.81752060253902,-14212,-15456
20,557.7917532556393,5792,3140
21,435.9774786614557,876,-1465
22,287.2167300141132,813,-654
23,204.50914404984437,756,-276
24,408.9569385644411,-84,-2032
25,269.91754296451353,-13596,-14760
26,529.1848161087013,8464,6124
27,327.5660817300839,217,-1166
28,304.09008139036695,1021,-415
29,262.8294829352293,575,-653
