,desvio_padrao,max,min
0,11647.797689451856,16368,-16356
1,390.01734525531043,-3692,-5704
2,469.7012684675228,284,-1764
3,320.03179279565336,744,-1067
4,614.1046086783587,1498,-1436
5,626.7117410739966,2127,-1583
6,706.2868946823239,-4460,-7632
7,666.4217271368034,-11296,-14896
8,1346.6769596306308,12140,4176
9,925.8982948466855,2449,-3039
10,480.3022668070597,1476,-703
11,667.1429929932564,1718,-1007
12,620.640354472701,7248,3844
13,495.3029602172795,-12416,-15592
14,1279.0721455805376,12132,5076
15,771.1801006250097,2075,-2417
16,425.4429240215426,1587,-340
17,514.7105885835263,1188,-1467
18,511.4915975849457,8908,5888
19,666.4904848533098,12456,8948
20,309.4526781270442,11144,9252
21,671.0410035161786,1911,-1891
22,304.40612674517575,525,-1038
23,448.01380280076194,988,-1217
24,509.7630429915452,4876,1808
25,8947.26330235117,16352,-16296
26,314.99237832049204,3796,2312
27,681.6848438978235,1404,-2402
28,351.31450525134886,665,-986
29,553.5599944902087,987,-1588
