,desvio_padrao,max,min
0,5436.39248266716,16272,-16380
1,265.4850474132206,-3060,-4592
2,221.79751486434648,2032,852
3,219.4671408206705,62,-871
4,361.4929598207965,781,-1103
5,216.57557826310887,528,-551
6,289.3804996885588,2424,964
7,369.0175150314684,12000,9724
8,228.97298006533435,13692,12572
9,293.86650217403144,539,-1025
10,201.4158511637056,665,-165
11,242.83644701732894,538,-409
12,306.8054758311853,5048,3584
13,351.184917671588,13108,10976
14,230.2335336131555,11572,10628
15,238.67106737097396,59,-1146
16,254.44914521373423,1084,-15
17,285.43490939266695,947,-367
18,291.9019013298817,8564,6968
19,264.70198790337787,10516,8964
20,248.036719862201,11272,10052
21,295.6158336422459,352,-1028
22,243.7489659465246,732,-420
23,275.40829617133903,1038,-348
24,305.24633724256216,4464,2900
25,331.3568203613742,13680,11920
26,256.4218274640441,9272,8120
27,253.6912444291289,-104,-1444
28,331.5093173652892,1520,54
29,311.29074689106966,524,-838
