,desvio_padrao,max,min
0,540.5331353395461,6328,4152
1,326.3842618754771,15364,13728
2,534.5581966446684,-4084,-6568
3,678.5042935752139,2197,-1374
4,484.4500563525615,1331,-1064
5,409.78468236379945,1492,-357
6,527.4515393853733,6864,4228
7,325.12567662367115,16244,14592
8,595.6769849507365,-176,-3168
9,423.69151797032714,956,-730
10,329.2576758406704,1026,-775
11,359.5457104458347,596,-851
12,556.3341082479125,5496,2940
13,317.7173989569976,16372,14748
14,643.2566380535843,-1696,-4604
15,440.35048257041797,690,-1260
16,353.89086721756473,1006,-878
17,362.5749991381094,951,-630
18,410.123696462421,1320,-704
19,485.09992537620536,-932,-3124
20,13370.786686444444,16380,-16344
21,399.1885192487379,1112,-559
22,325.52094802024646,454,-1022
23,309.7893155032949,876,-645
24,378.60132276578224,8900,7172
25,536.589781490479,-7260,-9428
26,280.3323741561078,-12572,-13884
27,486.7419105645208,1195,-975
28,301.32946686309987,1068,-492
29,333.8183246917401,939,-610
