,desvio_padrao,max,min
0,10909.477274076884,16368,-16352
1,319.9165166101932,-3616,-5256
2,601.9401950360185,1296,-2304
3,504.067568784186,1011,-1825
4,904.4527005322059,2255,-2542
5,537.018166918029,1252,-1246
6,805.5619613661012,-4424,-8700
7,591.7169850528206,-11196,-14400
8,1010.015188004616,11092,5564
9,816.5818207013918,3127,-1829
10,430.624426966237,1055,-962
11,957.745735777508,3671,-1680
12,698.5072815654823,5832,2036
13,427.4374695788847,-12544,-14884
14,1097.8523937214877,12504,6836
15,784.5336576591218,1694,-2940
16,494.4775888753706,1556,-777
17,436.7185061341001,861,-964
18,519.1346276256286,8240,5800
19,675.5923729587242,11964,8860
20,233.50428175945723,11468,10132
21,671.0471318022304,1182,-2494
22,408.69814484531247,729,-1362
23,579.1397996166384,1359,-1329
24,420.82616648682864,3764,1516
25,6177.781452916572,16344,-16336
26,401.26786265535895,4740,2816
27,751.8024833026292,948,-2747
28,357.76999468932553,930,-659
29,483.95345344361374,1006,-1369
