,desvio_padrao,max,min
0,348.1520679243483,-14104,-15692
1,232.36722316195974,-4548,-5840
2,204.18139386339783,3884,2856
3,199.61357068095347,324,-864
4,258.03847988236174,525,-672
5,251.053082036449,823,-378
6,281.35722205054554,764,-484
7,345.2821014764594,10072,8076
8,149.98847422385495,14824,14100
9,240.29708175506417,267,-765
10,180.42932799298455,392,-367
11,186.54976172592663,540,-445
12,287.15006529687577,3732,2512
13,346.60521404041225,12064,9860
14,149.2122461462195,12644,11928
15,238.35438825412885,187,-937
16,140.0950659373841,467,-191
17,211.37210672177156,963,-236
18,302.28509986434995,6568,5160
19,324.2494249802149,8848,7068
20,185.82906554142707,13428,12496
21,272.21339349855657,501,-973
22,181.33298100455968,203,-516
23,211.61744989485152,749,-247
24,279.8415866164284,3152,1564
25,348.99063368520365,13000,10752
26,178.9671478232807,10344,9532
27,231.48881160868228,-69,-1143
28,140.2007261036832,530,-154
29,225.5702852771171,706,-582
