,desvio_padrao,max,min
0,626.2654708667884,2988,84
1,418.0685953285657,14752,12952
2,376.02532680658624,-7956,-10192
3,580.6083289102904,334,-2252
4,486.7448403424529,1133,-1577
5,417.37451814886833,1630,-377
6,516.6096414121595,6728,4660
7,415.27647850558554,16252,14064
8,649.9479597629336,-716,-4568
9,547.7147593410277,1359,-1418
10,407.6570532935742,716,-1190
11,700.5137442620237,2526,-855
12,507.43283457025126,5736,3264
13,422.48873878483437,16256,14360
14,747.9278885026283,-2048,-5512
15,551.4651575575741,1219,-1504
16,331.5058700837739,617,-762
17,626.3049484077225,2665,-427
18,369.6226724647718,3980,1932
19,619.4169697384792,1548,-1524
20,15948.812462675709,16376,-16372
21,632.6893420945227,2333,-735
22,467.77318606350235,1370,-903
23,351.6553532935337,1379,-220
24,502.6530747941368,2932,604
25,11173.578298181832,16372,-16384
26,758.2452373737668,420,-3296
27,571.3372099732346,891,-1628
28,342.7234605334161,756,-984
29,633.1729156399538,2289,-818
