,desvio_padrao,max,min
0,537.1037054424406,-9612,-12428
1,251.94811846886256,-7600,-8856
2,310.84111697135563,8500,6948
3,233.70567729518254,176,-1066
4,394.475179827578,927,-852
5,350.01846008460757,928,-844
6,398.7027183253207,2144,200
7,331.6004221951474,-10472,-12404
8,612.5618336135544,14092,11028
9,474.8835868926194,1100,-1294
10,256.5011508746111,924,-404
11,224.5407838233402,534,-515
12,397.342924940158,396,-1360
13,473.63458488585906,-11264,-13628
14,670.6731412543669,13404,9604
15,486.4337672283864,812,-1629
16,312.7535353916883,1328,-364
17,209.45068250067845,752,-181
18,289.161267115774,6536,5196
19,555.7423561327678,10444,7596
20,159.9286040706915,12584,11608
21,470.65340708423645,1252,-1220
22,189.89120332442997,388,-458
23,276.72377183754924,668,-963
24,257.2816542235377,-104,-1352
25,491.41905701753166,15880,13104
26,316.9060428581317,6712,5008
27,432.88895516055845,263,-1624
28,235.84872672965614,644,-457
29,303.24418609430916,604,-1128
