,desvio_padrao,max,min
0,684.230141399807,-9572,-13396
1,284.37749278028315,-6004,-7656
2,269.64501404624565,9696,8452
3,263.52020245134906,390,-946
4,470.05375554291663,1020,-1190
5,387.3098474090221,1275,-1077
6,385.07536716855833,2228,332
7,511.373372791349,-11100,-14392
8,869.4607395391697,13672,8552
9,662.5280578964184,1560,-1772
10,166.33804856376062,453,-278
11,201.31331078694225,325,-735
12,497.1261586358135,1056,-2160
13,680.376056016083,-11508,-15444
14,962.4609922485171,13032,7060
15,666.7866731571651,1294,-1972
16,268.70167919088266,1018,-525
17,200.37122647725647,470,-572
18,406.49645312105736,6972,4568
19,579.9190274512468,12520,9144
20,224.8692953695546,11472,10404
21,570.3526344289119,767,-1895
22,316.49040096028193,484,-1385
23,200.50002967580826,578,-544
24,371.1513847475178,984,-1164
25,3092.717033548333,15968,-16112
26,387.08005580241405,7288,5136
27,576.867097692354,310,-2211
28,202.29290645002857,607,-582
29,322.01664925900957,918,-1033
