,desvio_padrao,max,min
0,332.11943875660154,-8896,-10444
1,361.0229444232042,-1456,-3236
2,228.18903041119216,13164,12044
3,384.0282859373773,462,-1229
4,366.41322356050415,656,-786
5,370.66853804983236,1321,-691
6,340.72416761949836,-860,-2672
7,208.72935203272203,-13920,-15020
8,415.4303388054368,9216,7112
9,455.8845029171314,807,-1014
10,300.60945078290536,1172,-312
11,211.3072878534955,355,-725
12,370.994070033471,2908,972
13,195.79245746453051,-14160,-15088
14,426.46370255861166,10036,7536
15,439.0653595992287,545,-1247
16,291.81811527045403,874,-357
17,243.6000974958754,754,-304
18,309.4743517644071,1476,56
19,172.4025568255877,-14164,-14908
20,409.32405548660336,8908,7000
21,471.5715719803305,1012,-1031
22,296.7131099226995,711,-597
23,262.394721555141,647,-551
24,329.4093502012352,2412,792
25,145.99274502522377,-15132,-15784
26,465.63953612209514,6172,3836
27,471.6989383070519,575,-1429
28,331.60699087926355,894,-408
29,162.2060097530298,300,-487
