,desvio_padrao,max,min
0,810.914248487471,-10396,-14688
1,347.6016938969084,-6944,-8804
2,569.4879047003545,8736,5380
3,782.9238335240536,2084,-3192
4,602.704842854278,1473,-1986
5,608.9317777879555,2035,-1645
6,616.2738235557307,1128,-2412
7,626.2567843943888,-8568,-12488
8,3062.4850069184017,16104,-15944
9,818.9474063699085,1465,-3373
10,650.9571975944348,1059,-2261
11,361.8168336327098,750,-986
12,546.7856091741991,1992,-1128
13,780.375806903315,-9204,-14636
14,1088.8600453685497,16288,8756
15,912.9745913222339,1320,-3537
16,528.5288923039118,962,-1764
17,275.3032181068721,957,-448
18,432.62133835491744,8288,5620
19,645.0072669358076,12516,8552
20,312.20781540506,11804,10340
21,584.744280519271,1477,-1355
22,356.5934563336798,1073,-590
23,575.75507084176,1413,-1049
24,389.2114263481996,2600,540
25,4356.789676631177,16308,-16192
26,461.4191586832952,6084,3496
27,1047.3889323455735,2361,-3029
28,325.996806579451,1142,-334
29,364.68064110945073,953,-1140
