,desvio_padrao,max,min
0,3173.031764354085,16360,-16368
1,285.4320066145351,-4924,-6520
2,540.9566577832276,1572,-1304
3,486.8218642378339,421,-1709
4,437.4731104879476,1037,-1047
5,454.9136422443275,964,-1076
6,493.82842526529396,-4552,-7216
7,465.75929233886467,-11500,-14152
8,810.7479006448306,10772,6420
9,600.8207136076452,1206,-1924
10,362.0486066814786,1201,-439
11,422.3588203175115,1559,-656
12,603.8693514329073,6112,3248
13,410.59772235120835,-12952,-14728
14,925.0835854126913,11340,6812
15,651.7704303663983,1084,-1765
16,321.4647545221715,969,-398
17,437.2876531529332,1291,-1190
18,373.5881689775521,9188,7356
19,538.4546777584907,12520,10192
20,221.17317739726036,9100,7940
21,517.1831400964265,751,-1293
22,258.2642559472758,527,-565
23,335.0293615491036,853,-972
24,343.7930051644449,4464,2700
25,498.06875027449775,16368,14024
26,262.8751795054071,4460,3308
27,386.65276657486885,350,-1308
28,248.25058529638957,924,-230
29,444.3683916526917,652,-1361
