,desvio_padrao,max,min
0,334.9842838104498,-13628,-15388
1,332.6327921296997,-6152,-7656
2,292.6622927539522,3532,1896
3,216.47832478102745,15,-873
4,306.21976487483624,1004,-470
5,293.80262405227086,854,-411
6,471.920406848443,-2232,-4448
7,268.68990602551486,-11208,-12652
8,455.0850803970616,12552,10056
9,363.2570543017713,656,-1125
10,303.1573075154218,724,-669
11,356.86946689230786,950,-824
12,409.41416682865287,3512,1600
13,337.4675095472155,9876,7836
14,208.07037271077303,15160,14072
15,249.7673317309532,493,-773
16,234.62056602096925,790,-179
17,282.6479902635078,1058,-218
18,401.27252584745946,8196,6172
19,265.35704550661546,5924,4548
20,236.99225641357987,14328,13416
21,267.43159480510155,501,-820
22,234.0803075869476,504,-665
23,275.4176121819373,829,-494
24,432.64417897389995,3712,1724
25,315.8566763581229,9828,8080
26,232.19328500195695,13412,12432
27,242.24109705002576,303,-989
28,261.56337262697923,894,-164
29,301.3619086746034,748,-632
