,desvio_padrao,max,min
0,405.65805501678386,-10404,-12740
1,396.8668975865838,7216,5352
2,260.11586341474833,9444,8092
3,415.0100012047903,956,-879
4,343.33428317020713,628,-1057
5,423.06972522268717,375,-1725
6,353.287092320113,472,-1528
7,537.9937174354362,9612,7176
8,134.20687910833783,15276,14628
9,434.84045016534515,791,-1316
10,181.1580249395538,704,-70
11,337.57285598815554,620,-819
12,316.90158977196694,3444,1724
13,550.8574770301299,14216,11340
14,185.62446390494978,11364,10372
15,403.00113597854784,507,-1307
16,154.9822131729961,718,52
17,332.1441667408898,826,-534
18,319.89877398952314,6664,4976
19,521.3646953908559,9852,6956
20,148.66162921211375,13136,12528
21,358.84325491779833,670,-1097
22,172.2784734086067,592,-219
23,324.0456910684047,662,-633
24,314.8172777977727,3700,1860
25,501.9534066026447,15268,12752
26,222.84801995979237,7456,6376
27,365.2619688661824,321,-1403
28,185.89797497552254,842,-82
29,337.0202182362358,456,-1084
