,desvio_padrao,max,min
0,451.3991688073871,3936,1560
1,342.62282469210953,15672,14032
2,565.4985184772812,6588,3680
3,648.1895138769216,1197,-1793
4,588.9198227263199,1756,-756
5,362.35794057809744,653,-1017
6,661.3631547039796,9556,6484
7,328.9117668919736,13152,11268
8,530.4650095906421,-5396,-8484
9,466.3487857816293,722,-1501
10,400.29878291096514,703,-1101
11,640.536294912318,882,-1979
12,500.1932426572754,6968,4476
13,357.20968407925335,-14376,-16060
14,307.89628123769216,-3092,-4604
15,301.18639062879316,142,-1091
16,431.0354277782743,911,-842
17,426.95229288528253,1210,-451
18,427.2090186313954,2356,396
19,3193.5941122190216,16288,-16384
20,344.36817506848683,-4728,-6400
21,382.06691809158247,557,-920
22,444.6070196251967,696,-1107
23,408.95254003368166,1053,-712
24,432.90279555576905,5944,3788
25,12363.85770290163,16352,-16356
26,309.71858194173626,-328,-1872
27,345.84088190958573,108,-1271
28,361.57756830312354,838,-660
29,480.0267621706107,1000,-891
