,desvio_padrao,max,min
0,432.4845782221604,-12020,-13728
1,584.022491347722,6480,3708
2,317.62983235206354,8672,6956
3,516.7729926186158,367,-2166
4,559.8405840951511,1021,-1967
5,694.3463245384108,693,-2568
6,468.68236578732086,172,-2032
7,533.6992471420584,8396,6140
8,199.07689368683648,15800,14916
9,565.0871029319286,1061,-1434
10,407.29842081697296,1432,-400
11,659.9644432846363,417,-3014
12,444.86217371226337,3728,1576
13,524.950178207418,13756,11388
14,233.1722933798096,11352,10368
15,444.37244559040784,370,-2015
16,241.62288364308546,737,-384
17,726.1743159187056,799,-2754
18,430.57591943814043,7132,5024
19,576.2299138364825,11196,8096
20,257.78036853104237,13040,11264
21,404.77813812013113,484,-1632
22,376.7742661063783,1204,-502
23,706.8886969672101,796,-2976
24,446.8898298238617,4020,1848
25,479.70224764951854,15616,13136
26,301.4131622872498,6904,5708
27,369.1853621150221,179,-1639
28,310.6851937250953,666,-1039
29,772.5474054062961,389,-3383
