,desvio_padrao,max,min
0,405.2617445552936,-10756,-12852
1,207.8995873011777,-3932,-4944
2,230.83812163505402,10436,9268
3,200.86595007616398,89,-735
4,288.6291315858467,872,-438
5,253.83084347651683,637,-463
6,351.43769632752833,9936,8072
7,288.35266185696986,-1836,-3300
8,373.67515304071264,15712,13716
9,278.91931162972566,594,-696
10,190.05374923952434,630,-206
11,259.71349599125574,401,-587
12,315.68523817245557,12644,11008
13,359.96347370254114,12048,10168
14,237.9559992939871,7136,5652
15,423.83190288131925,952,-1068
16,229.76543060260397,588,-391
17,201.88964188387675,641,-332
18,264.2151214446289,13492,12364
19,195.80641868948015,10108,9116
20,263.8936118969158,-3892,-5220
21,277.1802970991986,412,-709
22,271.8774891380307,414,-816
23,174.45925025632778,547,-220
24,277.1927964431976,12456,11168
25,219.12823277706596,12148,11044
26,243.61641652401013,-2540,-3780
27,265.4481681986146,91,-1007
28,256.10548529853867,640,-310
29,214.3456871504533,391,-452
