,desvio_padrao,max,min
0,523.3255185828415,2468,-332
1,441.8121881523868,16056,13892
2,561.4364776179046,6000,2916
3,469.75033911642896,965,-981
4,470.6124174944813,1165,-718
5,308.8035938910038,828,-575
6,574.3110502158216,7156,4508
7,443.43188157821936,14368,12228
8,770.3965773548063,-4200,-8656
9,899.7645178045199,1524,-3428
10,336.2920865854563,859,-985
11,582.2997114029853,1468,-1396
12,481.1052791229795,6776,4600
13,491.388237547461,-13836,-16296
14,328.0929136692836,-3864,-5488
15,449.3392147364838,569,-1204
16,472.9334202612457,1375,-843
17,608.4119107151009,2249,-687
18,445.84642916591815,2576,464
19,423.6335095338894,-14004,-15800
20,336.9576258225951,-6364,-8364
21,466.44264931500425,990,-1047
22,594.3657805594127,1115,-1723
23,453.006409998799,1562,-777
24,446.934654731539,5488,3548
25,13905.20685642612,16368,-16384
26,355.6904249484374,-284,-2112
27,456.2106499195301,338,-1619
28,430.0532351930399,1141,-886
29,644.6793330020747,1526,-1207
