,desvio_padrao,max,min
0,596.3068351109183,-11084,-14040
1,431.906543594792,-4796,-6972
2,418.35925423014135,8972,7112
3,527.5649354344923,606,-1808
4,526.63781662543,1319,-969
5,483.88078397473066,958,-1212
6,722.1165279925394,-5156,-9016
7,627.6040777432854,-9020,-11992
8,935.9621146178941,12768,8504
9,1063.9670444144404,1729,-3020
10,517.9099126296001,1644,-692
11,693.8211495767479,2583,-1142
12,703.475044049183,1664,-1136
13,446.33522110628917,-13728,-15844
14,970.4999091190065,10580,5756
15,673.3646186131255,1111,-1833
16,496.38288961244416,1605,-764
17,511.0345522564986,1847,-910
18,397.5123766626644,5812,4052
19,620.154772939788,9900,7052
20,234.84958931196792,13636,12532
21,580.1785245939391,1529,-1817
22,416.90751972110075,656,-1062
23,521.07564470046,892,-1472
24,665.1806022427293,5608,2060
25,444.3063807779492,-11448,-13380
26,946.9087863147116,11512,7544
27,720.2652611364788,1077,-2560
28,552.2236520649944,1708,-915
29,590.4938953113741,643,-2049
