,desvio_padrao,max,min
0,675.2811929855592,6084,2776
1,518.0073451216691,15936,13660
2,610.9052627044557,-4784,-7480
3,665.0359539152752,823,-2123
4,483.6360052766957,1243,-706
5,404.9736706256346,1338,-442
6,618.5429006948508,7184,4268
7,360.47555034981224,15916,14112
8,649.418904560069,-1812,-4924
9,469.37385216903596,843,-1351
10,384.3223355466086,940,-772
11,585.763859929921,1623,-1065
12,701.3632439756165,5540,2264
13,321.21363856474085,16232,14472
14,640.687474514681,-2752,-5668
15,405.49569368860136,714,-1124
16,392.30802630076283,888,-797
17,605.7411463653432,2286,-704
18,623.64012571354,2460,-484
19,597.7001937426487,-2172,-4652
20,15931.63207528971,16376,-16384
21,508.87332411907784,1659,-556
22,631.9451984942998,1877,-1251
23,468.46453643792506,1078,-695
24,573.2143529256748,9976,7544
25,591.0314834253757,-8212,-10736
26,428.98096181532355,-10744,-12880
27,620.9358436263766,1567,-1074
28,767.8099553926089,1981,-2134
29,365.63474944266443,900,-666
