,desvio_padrao,max,min
0,556.0219779828851,-10792,-13596
1,172.10882138925942,-9652,-10656
2,352.10942844519235,-992,-3344
3,254.88610691836462,493,-825
4,688.078476628938,1514,-2072
5,358.87077061248664,755,-922
6,280.72638351248713,-3704,-5144
7,399.24317201425,10160,8100
8,185.62785997796774,14024,12996
9,336.3547466589404,772,-745
10,218.8303623814575,733,-124
11,366.64557818143663,619,-898
12,330.78137795226627,-3676,-5540
13,333.60770015094073,-7032,-8940
14,442.784807327442,15220,12564
15,326.0119053040855,202,-1095
16,275.301198689726,987,-227
17,242.6291524116589,859,-228
18,321.63674168228977,4316,2784
19,222.27787654195367,-14408,-15640
20,537.3942031693308,7552,4928
21,380.568204005537,556,-948
22,307.08306286736166,621,-634
23,161.33867608233308,696,-150
24,397.46109444824907,-580,-2984
25,281.2723775986544,-12124,-13472
26,508.045220034595,10568,8008
27,351.7860145031351,92,-1381
28,308.3370783736526,993,-285
29,237.8518496879938,574,-611
