,desvio_padrao,max,min
0,539.2941446001431,-9476,-13524
1,213.07892997666386,-10856,-12332
2,327.3705081402416,-3712,-5308
3,275.20778259344337,451,-762
4,385.8672072099416,769,-1153
5,294.2604628556137,894,-642
6,271.19550143761603,-2964,-4168
7,368.81404528569675,8260,6888
8,189.81606254476992,15076,14220
9,260.1965201535178,582,-759
10,181.16990119774314,526,-303
11,346.6999294779277,829,-752
12,314.39609157875987,-3496,-4804
13,266.01364175545586,-9140,-10388
14,398.1744321274283,13808,12012
15,289.4574407404308,211,-1243
16,245.21607186316314,647,-439
17,240.8563262611136,805,-207
18,328.31686158344047,3196,1676
19,6339.485175816724,16348,-16356
20,481.4689190383944,4448,2492
21,367.62586565692027,536,-1110
22,274.50135081634846,538,-845
23,165.7978320123638,519,-373
24,359.1653079015288,-380,-1888
25,198.46248612773144,-13500,-14480
26,476.8726035326416,9136,6896
27,312.7368951690862,65,-1278
28,267.64926209500373,839,-461
29,227.47700433230608,353,-600
