,desvio_padrao,max,min
0,6118.741118105913,16288,-16328
1,286.85281522062843,-5124,-6368
2,522.164839873387,2344,188
3,432.74460874746893,291,-1727
4,570.31763114952,877,-2082
5,468.63510015789467,963,-1191
6,588.1473815294938,-4856,-7516
7,534.9908649687394,-11148,-13972
8,950.9439722717632,10884,6120
9,593.0704797070917,1144,-1881
10,364.9237405267024,862,-748
11,575.1525302908786,1949,-713
12,738.1968030274853,5420,1152
13,429.1228187826884,-12952,-15372
14,1078.1420344277465,11532,5888
15,661.6231114463883,915,-2335
16,425.97942720277,1071,-981
17,751.7021135396654,1385,-1921
18,397.5853196485001,7536,5728
19,683.1999285714248,12852,9172
20,303.6318929229932,10792,9452
21,701.0642780088,1636,-1816
22,456.0851537816156,1343,-626
23,488.8690659061994,1970,-553
24,354.45060361071467,3080,1404
25,8046.415139675557,16316,-16360
26,412.77519305307095,4372,2420
27,543.6337254990717,101,-2496
28,375.41034548877315,1873,-113
29,512.7003900915232,957,-1188
