,desvio_padrao,max,min
0,449.8627275069585,-12596,-16000
1,266.24253304083476,-5628,-6876
2,300.82102054211566,5568,3596
3,263.0515873360205,1046,-551
4,277.27873539094196,581,-624
5,267.133932513262,488,-1464
6,453.585544743216,3676,632
7,408.8289050446409,8776,7028
8,208.5785952584781,15580,13840
9,360.41436763813954,897,-1200
10,343.9594447024242,712,-983
11,308.12877178218844,634,-754
12,376.9493780337089,4556,2740
13,428.5227909924979,11552,9636
14,152.23188102365418,13396,12512
15,413.13727307034407,1049,-909
16,194.91284693421315,761,-287
17,280.0787539246774,893,-469
18,339.5585746229949,6768,5076
19,363.27888790844975,8944,7260
20,150.13851737645473,13532,12580
21,368.9924194343293,777,-849
22,181.21684910625723,437,-405
23,247.41569776390503,803,-490
24,376.8946038350775,3772,1932
25,398.7679024194399,12600,10860
26,172.62159308730762,10828,9948
27,410.6251842008719,849,-1104
28,188.09226751783288,762,-4
29,306.27691783743677,637,-784
