,desvio_padrao,max,min
0,714.3337752059606,-10708,-14416
1,319.7915596134457,-6612,-8500
2,346.93906323733563,7064,5036
3,431.9222081579043,688,-1540
4,606.8905729206872,1506,-1085
5,339.50419305216246,773,-737
6,593.3709463733458,-7052,-9952
7,548.1056525889876,-10492,-12872
8,978.0474884176125,9948,5576
9,656.3418666365875,1424,-1712
10,345.2508784927274,997,-545
11,405.3897989589773,650,-1318
12,684.5933099293331,2088,-1284
13,408.8704909870606,-14168,-16116
14,1154.8893287237527,10032,3892
15,624.0864408076817,1160,-1885
16,298.14901156971825,999,-412
17,452.83520302644314,1419,-870
18,429.2210078735662,6752,4724
19,664.6671347373812,9900,7064
20,174.50594946877885,13192,12332
21,619.0370918612227,903,-1735
22,311.78387049364824,563,-895
23,347.3730091702578,957,-662
24,660.5506781466506,8256,3888
25,412.33945433344115,-10892,-12952
26,1053.6777640246567,11784,6328
27,661.8710577597423,1067,-2055
28,426.3805342648747,1265,-698
29,397.24824732149546,889,-1106
